timestamp,epoch,val_loss,val_iou,val_f1,val_accuracy,val_dice_loss,val_focal_loss,train_loss,train_iou,train_f1,train_accuracy,epoch_time_s
2025-08-01 03:42:38,1,0.1385,0.9055,0.9504,0.9504,0.4126,0.0830,0.1712,0.8851,0.9390,0.9390,54.43
2025-08-01 03:43:33,2,0.1294,0.9075,0.9515,0.9515,0.3953,0.0739,0.1325,0.9053,0.9503,0.9503,54.65
2025-08-01 03:44:28,3,0.1242,0.9098,0.9527,0.9527,0.3888,0.0742,0.1266,0.9081,0.9519,0.9519,54.57
2025-08-01 03:45:22,4,0.1184,0.9138,0.9550,0.9550,0.3652,0.0723,0.1214,0.9115,0.9537,0.9537,54.52
2025-08-01 03:46:16,5,0.1203,0.9129,0.9544,0.9544,0.3652,0.0785,0.1184,0.9135,0.9548,0.9548,54.32
2025-08-01 03:47:11,6,0.1168,0.9142,0.9552,0.9552,0.3587,0.0730,0.1163,0.9147,0.9555,0.9555,54.52
2025-08-01 03:48:05,7,0.1163,0.9147,0.9555,0.9555,0.3633,0.0696,0.1139,0.9162,0.9563,0.9563,54.42
2025-08-01 03:49:00,8,0.1149,0.9142,0.9552,0.9552,0.3630,0.0711,0.1132,0.9166,0.9565,0.9565,54.34
2025-08-01 03:49:54,9,0.1131,0.9182,0.9574,0.9574,0.3469,0.0658,0.1123,0.9169,0.9567,0.9567,54.50
2025-08-01 03:50:49,10,0.1118,0.9187,0.9577,0.9577,0.3327,0.0707,0.1108,0.9179,0.9572,0.9572,54.44
2025-08-01 03:51:43,11,0.1131,0.9192,0.9579,0.9579,0.3429,0.0654,0.1103,0.9184,0.9575,0.9575,54.50
2025-08-01 03:52:37,12,0.1285,0.9146,0.9554,0.9554,0.3424,0.0858,0.1087,0.9191,0.9579,0.9579,54.27
2025-08-01 03:53:32,13,0.1132,0.9177,0.9571,0.9571,0.3461,0.0666,0.1091,0.9192,0.9579,0.9579,54.29
2025-08-01 03:54:26,14,0.1085,0.9191,0.9578,0.9578,0.3370,0.0657,0.1072,0.9199,0.9583,0.9583,54.25
2025-08-01 03:55:20,15,0.1101,0.9195,0.9581,0.9581,0.3380,0.0643,0.1068,0.9203,0.9585,0.9585,54.46
2025-08-01 03:56:15,16,0.1120,0.9179,0.9572,0.9572,0.3373,0.0727,0.1066,0.9204,0.9586,0.9586,54.27
2025-08-01 03:57:09,17,0.1289,0.9184,0.9574,0.9574,0.3395,0.0881,0.1076,0.9203,0.9585,0.9585,54.27
2025-08-01 03:58:03,18,0.3515,0.9186,0.9576,0.9576,0.3420,0.3103,0.1066,0.9204,0.9586,0.9586,54.31
2025-08-01 03:58:58,19,0.1259,0.9202,0.9584,0.9584,0.3394,0.0827,0.1052,0.9213,0.9590,0.9590,54.53
2025-08-01 03:59:52,20,0.1083,0.9207,0.9587,0.9587,0.3286,0.0674,0.1051,0.9212,0.9590,0.9590,54.49
2025-08-01 04:00:47,21,0.1125,0.9201,0.9584,0.9584,0.3330,0.0720,0.1055,0.9213,0.9591,0.9591,54.28
2025-08-01 04:01:41,22,0.1132,0.9171,0.9567,0.9567,0.3413,0.0747,0.1049,0.9214,0.9591,0.9591,54.35
2025-08-01 04:02:35,23,0.1249,0.9155,0.9559,0.9559,0.3492,0.0869,0.1047,0.9218,0.9593,0.9593,54.33
2025-08-01 04:03:30,24,0.1080,0.9190,0.9578,0.9578,0.3307,0.0685,0.1036,0.9221,0.9595,0.9595,54.36
2025-08-01 04:04:24,25,0.1138,0.9207,0.9587,0.9587,0.3341,0.0692,0.1033,0.9222,0.9595,0.9595,54.52
2025-08-01 04:05:18,26,0.1082,0.9197,0.9582,0.9582,0.3343,0.0666,0.1039,0.9220,0.9594,0.9594,54.31
2025-08-01 04:06:13,27,0.1080,0.9199,0.9583,0.9583,0.3248,0.0700,0.1030,0.9225,0.9597,0.9597,54.27
2025-08-01 04:07:07,28,0.1231,0.9171,0.9568,0.9568,0.3428,0.0844,0.1025,0.9228,0.9598,0.9598,54.27
2025-08-01 04:08:01,29,0.1082,0.9196,0.9581,0.9581,0.3305,0.0679,0.1025,0.9229,0.9599,0.9599,54.25
2025-08-01 04:08:56,30,0.1074,0.9218,0.9593,0.9593,0.3244,0.0671,0.1017,0.9230,0.9600,0.9600,54.49
