timestamp,epoch,val_loss,val_iou,val_f1,val_accuracy,val_dice_loss,val_focal_loss,train_loss,train_iou,train_f1,train_accuracy,epoch_time_s
2025-08-01 01:34:32,1,0.1261,0.9192,0.9579,0.9579,0.3734,0.0932,0.1923,0.8684,0.9296,0.9296,66.16
2025-08-01 01:35:38,2,0.1097,0.9302,0.9639,0.9639,0.2964,0.0802,0.1029,0.9317,0.9647,0.9647,66.20
2025-08-01 01:36:44,3,0.0905,0.9389,0.9685,0.9685,0.2750,0.0590,0.0946,0.9368,0.9674,0.9674,66.20
2025-08-01 01:37:50,4,0.0878,0.9403,0.9693,0.9693,0.2618,0.0589,0.0882,0.9407,0.9694,0.9694,66.18
2025-08-01 01:38:57,5,0.0886,0.9409,0.9695,0.9695,0.2553,0.0616,0.0858,0.9420,0.9701,0.9701,66.10
2025-08-01 01:40:03,6,0.0880,0.9401,0.9691,0.9691,0.2504,0.0584,0.0836,0.9436,0.9710,0.9710,66.00
2025-08-01 01:41:09,7,0.0876,0.9410,0.9696,0.9696,0.2532,0.0607,0.0813,0.9445,0.9715,0.9715,66.21
2025-08-01 01:42:15,8,0.0958,0.9394,0.9687,0.9687,0.2589,0.0702,0.0787,0.9462,0.9723,0.9723,66.06
2025-08-01 01:43:21,9,0.0877,0.9404,0.9693,0.9693,0.2446,0.0581,0.0776,0.9467,0.9726,0.9726,66.06
2025-08-01 01:44:27,10,0.0844,0.9440,0.9712,0.9712,0.2363,0.0591,0.0763,0.9475,0.9730,0.9730,66.24
2025-08-01 01:45:33,11,0.0857,0.9418,0.9700,0.9700,0.2377,0.0590,0.0740,0.9485,0.9736,0.9736,66.03
2025-08-01 01:46:39,12,0.0861,0.9431,0.9707,0.9707,0.2331,0.0603,0.0730,0.9492,0.9739,0.9739,66.04
2025-08-01 01:47:45,13,0.0833,0.9435,0.9709,0.9709,0.2283,0.0565,0.0720,0.9495,0.9741,0.9741,66.01
2025-08-01 01:48:51,14,0.0841,0.9431,0.9707,0.9707,0.2370,0.0553,0.0705,0.9502,0.9745,0.9745,66.03
2025-08-01 01:49:58,15,0.0843,0.9444,0.9714,0.9714,0.2174,0.0599,0.0695,0.9507,0.9747,0.9747,66.22
2025-08-01 01:51:04,16,0.0857,0.9423,0.9703,0.9703,0.2456,0.0547,0.0685,0.9515,0.9751,0.9751,66.08
2025-08-01 01:52:10,17,0.0854,0.9439,0.9711,0.9711,0.2204,0.0604,0.0677,0.9518,0.9753,0.9753,66.04
2025-08-01 01:53:16,18,0.0892,0.9427,0.9705,0.9705,0.2408,0.0622,0.0663,0.9522,0.9755,0.9755,66.11
2025-08-01 01:54:22,19,0.0863,0.9436,0.9710,0.9710,0.2367,0.0586,0.0662,0.9525,0.9757,0.9757,66.10
2025-08-01 01:55:28,20,0.0812,0.9465,0.9725,0.9725,0.2130,0.0573,0.0617,0.9548,0.9769,0.9769,66.31
2025-08-01 01:56:34,21,0.0836,0.9458,0.9722,0.9722,0.2113,0.0600,0.0589,0.9562,0.9776,0.9776,66.19
2025-08-01 01:57:40,22,0.0847,0.9462,0.9724,0.9724,0.2078,0.0619,0.0580,0.9568,0.9779,0.9779,66.10
2025-08-01 01:58:47,23,0.0854,0.9456,0.9720,0.9720,0.2081,0.0624,0.0567,0.9573,0.9782,0.9782,66.15
2025-08-01 01:59:53,24,0.0852,0.9459,0.9722,0.9722,0.2077,0.0624,0.0561,0.9577,0.9784,0.9784,66.11
2025-08-01 02:00:59,25,0.0855,0.9460,0.9722,0.9722,0.2094,0.0623,0.0551,0.9581,0.9786,0.9786,66.12
2025-08-01 02:02:05,26,0.0884,0.9455,0.9720,0.9720,0.2069,0.0658,0.0546,0.9584,0.9788,0.9788,66.14
2025-08-01 02:03:11,27,0.0879,0.9458,0.9722,0.9722,0.2055,0.0656,0.0536,0.9589,0.9790,0.9790,66.15
2025-08-01 02:04:17,28,0.0873,0.9457,0.9721,0.9721,0.2078,0.0645,0.0534,0.9590,0.9791,0.9791,66.12
2025-08-01 02:05:23,29,0.0880,0.9458,0.9721,0.9721,0.2065,0.0656,0.0532,0.9591,0.9791,0.9791,66.13
2025-08-01 02:06:29,30,0.0899,0.9459,0.9722,0.9722,0.2038,0.0682,0.0530,0.9592,0.9792,0.9792,66.08
