timestamp,epoch,val_loss,val_iou,val_f1,val_accuracy,val_dice_loss,val_focal_loss,train_loss,train_iou,train_f1,train_accuracy,epoch_time_s
2025-08-01 11:24:37,1,0.1306,0.9064,0.9509,0.9509,0.3933,0.0792,0.1725,0.8846,0.9388,0.9388,49.05
2025-08-01 11:25:27,2,0.1243,0.9082,0.9519,0.9519,0.3758,0.0730,0.1290,0.9060,0.9507,0.9507,50.15
2025-08-01 11:26:18,3,0.1177,0.9103,0.9530,0.9530,0.3680,0.0904,0.1201,0.9087,0.9522,0.9522,50.04
2025-08-01 11:27:06,4,0.1163,0.9104,0.9531,0.9531,0.3691,0.0726,0.1163,0.9104,0.9531,0.9531,48.61
2025-08-01 11:27:57,5,0.1151,0.9131,0.9546,0.9546,0.3543,0.0778,0.1114,0.9123,0.9541,0.9541,50.86
2025-08-01 11:28:45,6,0.1190,0.9108,0.9533,0.9533,0.3786,0.0717,0.1083,0.9141,0.9551,0.9551,48.31
2025-08-01 11:29:34,7,0.1114,0.9143,0.9552,0.9552,0.3408,0.0710,0.1049,0.9161,0.9562,0.9562,48.92
2025-08-01 11:30:23,8,0.1091,0.9178,0.9572,0.9572,0.3320,0.0655,0.1005,0.9183,0.9574,0.9574,48.64
2025-08-01 11:31:11,9,0.1093,0.9193,0.9579,0.9579,0.3187,0.0689,0.0960,0.9204,0.9585,0.9585,48.57
2025-08-01 11:32:00,10,0.1102,0.9200,0.9583,0.9583,0.3177,0.0722,0.0940,0.9218,0.9593,0.9593,48.52
2025-08-01 11:32:48,11,0.1133,0.9182,0.9574,0.9574,0.3332,0.0651,0.0911,0.9233,0.9601,0.9601,48.30
2025-08-01 11:33:37,12,0.1219,0.9184,0.9575,0.9575,0.3220,0.0877,0.0889,0.9243,0.9606,0.9606,48.34
2025-08-01 11:34:25,13,0.1131,0.9191,0.9578,0.9578,0.3231,0.0708,0.0868,0.9255,0.9613,0.9613,48.31
2025-08-01 11:35:13,14,0.1120,0.9207,0.9587,0.9587,0.3101,0.0756,0.0853,0.9264,0.9618,0.9618,48.46
2025-08-01 11:36:02,15,0.1152,0.9223,0.9596,0.9596,0.2967,0.0813,0.0794,0.9294,0.9634,0.9634,48.46
2025-08-01 11:36:50,16,0.1152,0.9225,0.9597,0.9597,0.2928,0.0814,0.0775,0.9303,0.9639,0.9639,48.47
2025-08-01 11:37:39,17,0.1157,0.9226,0.9598,0.9598,0.2904,0.0814,0.0762,0.9310,0.9642,0.9642,48.49
2025-08-01 11:38:27,18,0.1165,0.9223,0.9596,0.9596,0.2946,0.0825,0.0754,0.9314,0.9645,0.9645,48.28
2025-08-01 11:39:15,19,0.1186,0.9223,0.9596,0.9596,0.2937,0.0855,0.0747,0.9318,0.9647,0.9647,48.32
2025-08-01 11:40:04,20,0.1187,0.9221,0.9595,0.9595,0.2941,0.0851,0.0738,0.9324,0.9650,0.9650,48.36
2025-08-01 11:40:52,21,0.1189,0.9222,0.9595,0.9595,0.2929,0.0854,0.0731,0.9327,0.9652,0.9652,48.38
2025-08-01 11:41:40,22,0.1203,0.9225,0.9597,0.9597,0.2903,0.0874,0.0730,0.9329,0.9653,0.9653,48.34
2025-08-01 11:42:29,23,0.1201,0.9226,0.9597,0.9597,0.2905,0.0871,0.0730,0.9329,0.9653,0.9653,48.33
2025-08-01 11:43:17,24,0.1204,0.9225,0.9597,0.9597,0.2887,0.0875,0.0730,0.9329,0.9653,0.9653,48.32
2025-08-01 11:44:05,25,0.1205,0.9225,0.9597,0.9597,0.2900,0.0876,0.0727,0.9330,0.9654,0.9654,48.29
2025-08-01 11:44:54,26,0.1212,0.9226,0.9598,0.9598,0.2873,0.0887,0.0727,0.9330,0.9653,0.9653,48.45
2025-08-01 11:45:42,27,0.1194,0.9224,0.9596,0.9596,0.2906,0.0862,0.0726,0.9332,0.9655,0.9655,48.36
2025-08-01 11:46:31,28,0.1220,0.9225,0.9597,0.9597,0.2893,0.0895,0.0724,0.9332,0.9654,0.9654,48.37
2025-08-01 11:47:19,29,0.1211,0.9225,0.9597,0.9597,0.2895,0.0883,0.0725,0.9332,0.9654,0.9654,48.30
2025-08-01 11:48:10,30,0.1213,0.9225,0.9597,0.9597,0.2891,0.0886,0.0726,0.9332,0.9654,0.9654,51.00
