timestamp,epoch,val_loss,val_iou,val_f1,val_accuracy,val_dice_loss,val_focal_loss,train_loss,train_iou,train_f1,train_accuracy,epoch_time_s
2025-08-01 10:47:31,1,0.1343,0.9060,0.9507,0.9507,0.3988,0.0938,0.1763,0.8852,0.9391,0.9391,37.28
2025-08-01 10:48:07,2,0.1265,0.9073,0.9514,0.9514,0.3902,0.0840,0.1315,0.9055,0.9504,0.9504,35.80
2025-08-01 10:48:44,3,0.1238,0.9084,0.9520,0.9520,0.3842,0.0821,0.1244,0.9072,0.9514,0.9514,36.42
2025-08-01 10:49:19,4,0.1250,0.9084,0.9520,0.9520,0.3840,0.0785,0.1204,0.9092,0.9524,0.9524,35.46
2025-08-01 10:49:55,5,0.1179,0.9126,0.9543,0.9543,0.3511,0.0818,0.1156,0.9112,0.9535,0.9535,36.19
2025-08-01 10:50:32,6,0.1146,0.9144,0.9553,0.9553,0.3509,0.0707,0.1134,0.9126,0.9543,0.9543,36.44
2025-08-01 10:51:08,7,0.1160,0.9155,0.9559,0.9559,0.3515,0.0741,0.1085,0.9146,0.9554,0.9554,36.03
2025-08-01 10:51:43,8,0.1161,0.9154,0.9558,0.9558,0.3424,0.0738,0.1047,0.9164,0.9564,0.9564,35.23
2025-08-01 10:52:17,9,0.1189,0.9158,0.9560,0.9560,0.3378,0.0846,0.1030,0.9177,0.9571,0.9571,33.98
2025-08-01 10:52:51,10,0.1139,0.9166,0.9565,0.9565,0.3375,0.0783,0.0997,0.9190,0.9578,0.9578,34.17
2025-08-01 10:53:25,11,0.1124,0.9176,0.9570,0.9570,0.3245,0.0728,0.0976,0.9205,0.9586,0.9586,34.15
2025-08-01 10:53:59,12,0.1093,0.9168,0.9566,0.9566,0.3373,0.0695,0.0949,0.9216,0.9592,0.9592,33.84
2025-08-01 10:54:33,13,0.1126,0.9197,0.9582,0.9582,0.3180,0.0785,0.0932,0.9225,0.9597,0.9597,34.05
2025-08-01 10:55:07,14,0.1080,0.9201,0.9584,0.9584,0.3219,0.0712,0.0909,0.9237,0.9603,0.9603,34.05
2025-08-01 10:55:41,15,0.1146,0.9186,0.9576,0.9576,0.3160,0.0775,0.0905,0.9242,0.9606,0.9606,33.92
2025-08-01 10:56:15,16,0.1202,0.9204,0.9586,0.9586,0.2941,0.0876,0.0904,0.9242,0.9606,0.9606,34.06
2025-08-01 10:56:49,17,0.1114,0.9205,0.9586,0.9586,0.3156,0.0760,0.0883,0.9250,0.9610,0.9610,33.88
2025-08-01 10:57:23,18,0.1154,0.9214,0.9591,0.9591,0.2997,0.0822,0.0854,0.9265,0.9619,0.9619,34.07
2025-08-01 10:57:57,19,0.1212,0.9198,0.9582,0.9582,0.3047,0.0904,0.0839,0.9273,0.9623,0.9623,33.81
2025-08-01 10:58:31,20,0.1227,0.9208,0.9588,0.9588,0.3074,0.0910,0.0826,0.9280,0.9627,0.9627,33.81
2025-08-01 10:59:05,21,0.1179,0.9231,0.9600,0.9600,0.2920,0.0871,0.0791,0.9302,0.9639,0.9639,33.94
2025-08-01 10:59:39,22,0.1179,0.9230,0.9600,0.9600,0.2913,0.0873,0.0774,0.9310,0.9643,0.9643,33.90
2025-08-01 11:00:13,23,0.1198,0.9233,0.9601,0.9601,0.2900,0.0897,0.0764,0.9315,0.9645,0.9645,34.09
2025-08-01 11:00:47,24,0.1199,0.9229,0.9599,0.9599,0.2924,0.0895,0.0760,0.9317,0.9647,0.9647,33.97
2025-08-01 11:01:21,25,0.1197,0.9231,0.9600,0.9600,0.2901,0.0898,0.0753,0.9321,0.9649,0.9649,33.96
2025-08-01 11:01:55,26,0.1210,0.9229,0.9599,0.9599,0.2914,0.0913,0.0747,0.9324,0.9650,0.9650,33.98
2025-08-01 11:02:29,27,0.1215,0.9232,0.9601,0.9601,0.2882,0.0919,0.0740,0.9327,0.9652,0.9652,33.97
2025-08-01 11:03:05,28,0.1211,0.9233,0.9601,0.9601,0.2885,0.0912,0.0740,0.9328,0.9652,0.9652,36.69
2025-08-01 11:03:40,29,0.1203,0.9231,0.9600,0.9600,0.2884,0.0905,0.0741,0.9328,0.9652,0.9652,35.03
2025-08-01 11:04:16,30,0.1223,0.9231,0.9600,0.9600,0.2884,0.0928,0.0738,0.9329,0.9653,0.9653,35.94
