timestamp,epoch,val_loss,val_iou,val_f1,val_accuracy,val_dice_loss,val_focal_loss,train_loss,train_iou,train_f1,train_accuracy,epoch_time_s
2025-08-01 01:09:59,1,0.1050,0.9273,0.9623,0.9623,0.3139,0.0868,0.1496,0.8999,0.9473,0.9473,48.53
2025-08-01 01:10:47,2,0.0937,0.9367,0.9673,0.9673,0.2773,0.0815,0.0932,0.9376,0.9678,0.9678,48.52
2025-08-01 01:11:36,3,0.0878,0.9380,0.9680,0.9680,0.2555,0.0790,0.0859,0.9419,0.9701,0.9701,48.51
2025-08-01 01:12:24,4,0.0881,0.9427,0.9705,0.9705,0.2634,0.0900,0.0819,0.9440,0.9712,0.9712,48.57
2025-08-01 01:13:13,5,0.0806,0.9444,0.9714,0.9714,0.2333,0.0707,0.0774,0.9466,0.9726,0.9726,48.67
2025-08-01 01:14:01,6,0.0890,0.9411,0.9696,0.9696,0.2658,0.0743,0.0754,0.9473,0.9729,0.9729,48.47
2025-08-01 01:14:50,7,0.0802,0.9446,0.9715,0.9715,0.2316,0.0674,0.0723,0.9491,0.9739,0.9739,48.57
2025-08-01 01:15:38,8,0.0846,0.9440,0.9712,0.9712,0.2562,0.0687,0.0706,0.9498,0.9742,0.9742,48.47
2025-08-01 01:16:27,9,0.0834,0.9442,0.9713,0.9713,0.2272,0.0693,0.0679,0.9511,0.9749,0.9749,48.43
2025-08-01 01:17:15,10,0.0838,0.9429,0.9706,0.9706,0.2270,0.0675,0.0658,0.9520,0.9754,0.9754,48.44
2025-08-01 01:18:04,11,0.0817,0.9451,0.9718,0.9718,0.2226,0.0674,0.0647,0.9527,0.9758,0.9758,48.63
2025-08-01 01:18:52,12,0.0846,0.9453,0.9719,0.9719,0.2110,0.0742,0.0633,0.9533,0.9761,0.9761,48.56
2025-08-01 01:19:41,13,0.0862,0.9461,0.9723,0.9723,0.2056,0.0752,0.0620,0.9542,0.9766,0.9766,48.59
2025-08-01 01:20:30,14,0.0828,0.9468,0.9727,0.9727,0.2085,0.0716,0.0569,0.9566,0.9778,0.9778,48.54
2025-08-01 01:21:18,15,0.0833,0.9469,0.9727,0.9727,0.2068,0.0727,0.0551,0.9576,0.9784,0.9784,48.56
2025-08-01 01:22:07,16,0.0839,0.9464,0.9725,0.9725,0.2066,0.0732,0.0544,0.9579,0.9785,0.9785,48.50
2025-08-01 01:22:55,17,0.0848,0.9460,0.9723,0.9723,0.2085,0.0733,0.0541,0.9582,0.9786,0.9786,48.47
2025-08-01 01:23:44,18,0.0864,0.9461,0.9723,0.9723,0.2054,0.0754,0.0533,0.9585,0.9788,0.9788,48.46
2025-08-01 01:24:32,19,0.0857,0.9462,0.9724,0.9724,0.2059,0.0743,0.0531,0.9588,0.9789,0.9789,48.44
2025-08-01 01:25:21,20,0.0857,0.9465,0.9725,0.9725,0.2041,0.0751,0.0527,0.9589,0.9790,0.9790,48.47
2025-08-01 01:26:09,21,0.0852,0.9464,0.9725,0.9725,0.2051,0.0742,0.0522,0.9593,0.9792,0.9792,48.43
2025-08-01 01:26:57,22,0.0856,0.9464,0.9724,0.9724,0.2039,0.0747,0.0521,0.9592,0.9792,0.9792,48.42
2025-08-01 01:27:46,23,0.0860,0.9465,0.9725,0.9725,0.2027,0.0760,0.0522,0.9591,0.9791,0.9791,48.40
2025-08-01 01:28:34,24,0.0860,0.9466,0.9726,0.9726,0.2026,0.0761,0.0519,0.9593,0.9792,0.9792,48.39
2025-08-01 01:29:23,25,0.0866,0.9465,0.9725,0.9725,0.2017,0.0766,0.0519,0.9593,0.9792,0.9792,48.46
2025-08-01 01:30:11,26,0.0860,0.9464,0.9725,0.9725,0.2027,0.0756,0.0518,0.9593,0.9792,0.9792,48.43
2025-08-01 01:30:59,27,0.0860,0.9463,0.9724,0.9724,0.2026,0.0755,0.0518,0.9594,0.9793,0.9793,48.39
2025-08-01 01:31:48,28,0.0863,0.9463,0.9724,0.9724,0.2022,0.0761,0.0521,0.9592,0.9792,0.9792,48.38
2025-08-01 01:32:36,29,0.0863,0.9464,0.9725,0.9725,0.2024,0.0758,0.0519,0.9593,0.9792,0.9792,48.38
2025-08-01 01:33:25,30,0.0862,0.9463,0.9724,0.9724,0.2021,0.0761,0.0518,0.9594,0.9793,0.9793,48.43
