timestamp,epoch,val_loss,val_iou,val_f1,val_accuracy,val_dice_loss,val_focal_loss,train_loss,train_iou,train_f1,train_accuracy,epoch_time_s
2025-07-31 22:12:20,1,0.1378,0.9056,0.9505,0.9505,0.4124,0.0882,0.1671,0.8906,0.9421,0.9421,64.46
2025-07-31 22:13:23,2,0.1366,0.9056,0.9504,0.9504,0.4191,0.0927,0.1260,0.9082,0.9519,0.9519,63.80
2025-07-31 22:14:29,3,0.1145,0.9143,0.9553,0.9553,0.3626,0.0697,0.1182,0.9129,0.9545,0.9545,65.29
2025-07-31 22:15:34,4,0.1101,0.9159,0.9561,0.9561,0.3505,0.0656,0.1123,0.9158,0.9560,0.9560,64.96
2025-07-31 22:16:37,5,0.1089,0.9171,0.9568,0.9568,0.3434,0.0678,0.1086,0.9176,0.9570,0.9570,63.56
2025-07-31 22:17:39,6,0.1071,0.9190,0.9578,0.9578,0.3387,0.0640,0.1066,0.9193,0.9579,0.9579,61.93
2025-07-31 22:18:42,7,0.1095,0.9197,0.9582,0.9582,0.3368,0.0651,0.1036,0.9206,0.9586,0.9586,62.70
2025-07-31 22:19:47,8,0.1054,0.9225,0.9597,0.9597,0.3166,0.0667,0.1011,0.9218,0.9593,0.9593,65.22
2025-07-31 22:20:49,9,0.1041,0.9226,0.9597,0.9597,0.3183,0.0629,0.0993,0.9227,0.9598,0.9598,61.91
2025-07-31 22:21:55,10,0.1035,0.9234,0.9602,0.9602,0.3165,0.0614,0.0969,0.9239,0.9604,0.9604,66.01
2025-07-31 22:22:58,11,0.1072,0.9230,0.9599,0.9599,0.3189,0.0595,0.0949,0.9245,0.9608,0.9608,63.20
2025-07-31 22:24:03,12,0.1022,0.9239,0.9604,0.9604,0.3112,0.0609,0.0938,0.9250,0.9610,0.9610,64.43
2025-07-31 22:25:08,13,0.1039,0.9246,0.9608,0.9608,0.3073,0.0656,0.0927,0.9258,0.9615,0.9615,64.87
2025-07-31 22:26:10,14,0.1058,0.9244,0.9607,0.9607,0.3079,0.0671,0.0933,0.9259,0.9615,0.9615,62.84
2025-07-31 22:27:14,15,0.1037,0.9262,0.9617,0.9617,0.2899,0.0671,0.0889,0.9276,0.9624,0.9624,63.60
2025-07-31 22:28:17,16,0.1030,0.9255,0.9613,0.9613,0.3036,0.0651,0.0874,0.9282,0.9628,0.9628,62.77
2025-07-31 22:29:20,17,0.1028,0.9260,0.9616,0.9616,0.2967,0.0653,0.0867,0.9288,0.9631,0.9631,63.66
2025-07-31 22:30:22,18,0.1027,0.9251,0.9611,0.9611,0.3076,0.0638,0.0858,0.9290,0.9632,0.9632,61.53
2025-07-31 22:31:22,19,0.1041,0.9272,0.9622,0.9622,0.2900,0.0689,0.0835,0.9304,0.9639,0.9639,60.03
2025-07-31 22:32:24,20,0.1031,0.9275,0.9624,0.9624,0.2864,0.0678,0.0814,0.9313,0.9644,0.9644,62.01
2025-07-31 22:33:25,21,0.1035,0.9274,0.9624,0.9624,0.2853,0.0684,0.0807,0.9315,0.9645,0.9645,61.30
2025-07-31 22:34:27,22,0.1032,0.9279,0.9626,0.9626,0.2817,0.0675,0.0802,0.9317,0.9646,0.9646,61.51
2025-07-31 22:35:29,23,0.1031,0.9278,0.9625,0.9625,0.2838,0.0675,0.0800,0.9319,0.9647,0.9647,62.06
2025-07-31 22:36:29,24,0.1041,0.9279,0.9626,0.9626,0.2817,0.0691,0.0792,0.9321,0.9648,0.9648,60.45
2025-07-31 22:37:30,25,0.1047,0.9277,0.9625,0.9625,0.2814,0.0701,0.0792,0.9323,0.9650,0.9650,60.67
2025-07-31 22:38:31,26,0.1046,0.9277,0.9625,0.9625,0.2816,0.0701,0.0787,0.9324,0.9650,0.9650,60.94
2025-07-31 22:39:33,27,0.1048,0.9278,0.9625,0.9625,0.2804,0.0702,0.0784,0.9325,0.9651,0.9651,62.14
2025-07-31 22:40:35,28,0.1051,0.9277,0.9625,0.9625,0.2810,0.0707,0.0789,0.9323,0.9650,0.9650,61.80
2025-07-31 22:41:35,29,0.1049,0.9277,0.9625,0.9625,0.2814,0.0703,0.0786,0.9324,0.9650,0.9650,60.29
2025-07-31 22:42:37,30,0.1049,0.9277,0.9625,0.9625,0.2810,0.0702,0.0785,0.9325,0.9650,0.9650,62.00
