timestamp,epoch,val_loss,val_iou,val_f1,val_accuracy,val_dice_loss,val_focal_loss,train_loss,train_iou,train_f1,train_accuracy,epoch_time_s
2025-08-01 04:46:21,1,0.1302,0.9256,0.9613,0.9613,0.3316,0.1565,0.1657,0.8958,0.9451,0.9451,88.93
2025-08-01 04:47:51,2,0.0929,0.9370,0.9675,0.9675,0.2798,0.0990,0.0973,0.9351,0.9665,0.9665,90.72
2025-08-01 04:49:24,3,0.0956,0.9336,0.9657,0.9657,0.2794,0.0705,0.0899,0.9396,0.9689,0.9689,93.02
2025-08-01 04:50:55,4,0.0879,0.9411,0.9697,0.9697,0.2507,0.0760,0.0854,0.9423,0.9703,0.9703,90.55
2025-08-01 04:52:25,5,0.0888,0.9387,0.9684,0.9684,0.2618,0.0715,0.0825,0.9439,0.9711,0.9711,89.61
2025-08-01 04:53:55,6,0.0859,0.9424,0.9703,0.9703,0.2435,0.0731,0.0780,0.9462,0.9724,0.9724,90.97
2025-08-01 04:55:32,7,0.0827,0.9431,0.9707,0.9707,0.2330,0.0635,0.0770,0.9470,0.9728,0.9728,96.73
2025-08-01 04:57:08,8,0.0815,0.9444,0.9714,0.9714,0.2339,0.0639,0.0747,0.9479,0.9733,0.9733,95.38
2025-08-01 04:58:44,9,0.0831,0.9445,0.9714,0.9714,0.2349,0.0636,0.0706,0.9497,0.9742,0.9742,96.90
2025-08-01 05:00:24,10,0.0840,0.9432,0.9707,0.9707,0.2378,0.0664,0.0687,0.9507,0.9747,0.9747,99.98
2025-08-01 05:02:05,11,0.0852,0.9448,0.9716,0.9716,0.2277,0.0685,0.0668,0.9516,0.9752,0.9752,100.11
2025-08-01 05:03:41,12,0.0840,0.9451,0.9718,0.9718,0.2191,0.0668,0.0646,0.9528,0.9758,0.9758,96.36
2025-08-01 05:05:14,13,0.0835,0.9434,0.9709,0.9709,0.2314,0.0630,0.0636,0.9532,0.9760,0.9760,92.59
2025-08-01 05:06:45,14,0.0900,0.9448,0.9716,0.9716,0.2229,0.0713,0.0617,0.9545,0.9767,0.9767,91.70
2025-08-01 05:08:20,15,0.0857,0.9462,0.9723,0.9723,0.2059,0.0694,0.0555,0.9580,0.9785,0.9785,95.20
2025-08-01 05:09:50,16,0.0890,0.9459,0.9722,0.9722,0.2045,0.0734,0.0533,0.9592,0.9792,0.9792,89.34
2025-08-01 05:11:20,17,0.0895,0.9452,0.9718,0.9718,0.2026,0.0741,0.0519,0.9599,0.9795,0.9795,90.63
2025-08-01 05:12:50,18,0.0923,0.9460,0.9722,0.9722,0.1983,0.0772,0.0507,0.9606,0.9799,0.9799,89.90
2025-08-01 05:14:19,19,0.0909,0.9453,0.9719,0.9719,0.2022,0.0757,0.0501,0.9610,0.9801,0.9801,88.90
2025-08-01 05:15:51,20,0.0938,0.9455,0.9720,0.9720,0.2007,0.0793,0.0493,0.9614,0.9803,0.9803,91.58
2025-08-01 05:17:21,21,0.0939,0.9455,0.9720,0.9720,0.2000,0.0791,0.0483,0.9620,0.9806,0.9806,89.92
2025-08-01 05:18:51,22,0.0942,0.9455,0.9720,0.9720,0.2004,0.0793,0.0483,0.9619,0.9806,0.9806,89.98
2025-08-01 05:20:21,23,0.0922,0.9458,0.9721,0.9721,0.1980,0.0782,0.0480,0.9622,0.9807,0.9807,90.45
2025-08-01 05:21:51,24,0.0938,0.9454,0.9720,0.9720,0.1979,0.0794,0.0478,0.9622,0.9807,0.9807,89.92
2025-08-01 05:23:21,25,0.0941,0.9455,0.9720,0.9720,0.1975,0.0797,0.0477,0.9623,0.9808,0.9808,89.92
2025-08-01 05:24:51,26,0.0949,0.9453,0.9719,0.9719,0.1977,0.0811,0.0477,0.9623,0.9808,0.9808,89.84
2025-08-01 05:26:21,27,0.0955,0.9451,0.9718,0.9718,0.1990,0.0808,0.0475,0.9624,0.9808,0.9808,89.92
2025-08-01 05:27:51,28,0.0949,0.9451,0.9718,0.9718,0.1999,0.0806,0.0477,0.9623,0.9808,0.9808,90.01
2025-08-01 05:29:21,29,0.0946,0.9453,0.9719,0.9719,0.1984,0.0802,0.0475,0.9624,0.9808,0.9808,90.03
2025-08-01 05:30:51,30,0.0955,0.9454,0.9719,0.9719,0.1980,0.0809,0.0476,0.9624,0.9808,0.9808,89.99
