timestamp,epoch,val_loss,val_iou,val_f1,val_accuracy,val_dice_loss,val_focal_loss,train_loss,train_iou,train_f1,train_accuracy,epoch_time_s
2025-08-01 11:04:56,1,0.1328,0.9065,0.9509,0.9509,0.4062,0.0836,0.1867,0.8755,0.9336,0.9336,39.20
2025-08-01 11:05:37,2,0.1296,0.9069,0.9512,0.9512,0.3906,0.0738,0.1314,0.9057,0.9505,0.9505,40.20
2025-08-01 11:06:15,3,0.1238,0.9087,0.9522,0.9522,0.3749,0.1034,0.1237,0.9075,0.9515,0.9515,38.07
2025-08-01 11:06:53,4,0.1199,0.9094,0.9526,0.9526,0.3729,0.0748,0.1187,0.9093,0.9525,0.9525,38.39
2025-08-01 11:07:34,5,0.1235,0.9112,0.9535,0.9535,0.3570,0.0858,0.1134,0.9116,0.9537,0.9537,40.85
2025-08-01 11:08:13,6,0.1167,0.9139,0.9550,0.9550,0.3554,0.0681,0.1084,0.9144,0.9553,0.9553,39.57
2025-08-01 11:08:53,7,0.1133,0.9154,0.9558,0.9558,0.3416,0.0698,0.1048,0.9161,0.9562,0.9562,40.08
2025-08-01 11:09:32,8,0.1146,0.9159,0.9561,0.9561,0.3347,0.0730,0.1010,0.9181,0.9573,0.9573,38.19
2025-08-01 11:10:14,9,0.1126,0.9185,0.9575,0.9575,0.3183,0.0778,0.0994,0.9194,0.9580,0.9580,41.99
2025-08-01 11:10:57,10,0.1104,0.9198,0.9582,0.9582,0.3131,0.0734,0.0954,0.9211,0.9590,0.9590,43.26
2025-08-01 11:11:35,11,0.1120,0.9195,0.9580,0.9580,0.3216,0.0747,0.0961,0.9214,0.9591,0.9591,38.32
2025-08-01 11:12:14,12,0.1091,0.9184,0.9575,0.9575,0.3268,0.0722,0.0924,0.9230,0.9599,0.9599,38.34
2025-08-01 11:12:52,13,0.1103,0.9203,0.9585,0.9585,0.3107,0.0711,0.0900,0.9240,0.9605,0.9605,38.05
2025-08-01 11:13:30,14,0.1114,0.9195,0.9581,0.9581,0.3151,0.0745,0.0888,0.9248,0.9610,0.9610,38.28
2025-08-01 11:14:08,15,0.1167,0.9207,0.9587,0.9587,0.3040,0.0849,0.0863,0.9259,0.9615,0.9615,38.06
2025-08-01 11:14:46,16,0.1182,0.9206,0.9586,0.9586,0.3130,0.0843,0.0854,0.9267,0.9620,0.9620,37.97
2025-08-01 11:15:24,17,0.1200,0.9193,0.9580,0.9580,0.3152,0.0882,0.0835,0.9276,0.9625,0.9625,37.98
2025-08-01 11:16:04,18,0.1147,0.9214,0.9591,0.9591,0.3029,0.0819,0.0821,0.9283,0.9628,0.9628,39.62
2025-08-01 11:16:44,19,0.1163,0.9234,0.9602,0.9602,0.2891,0.0856,0.0775,0.9309,0.9642,0.9642,40.20
2025-08-01 11:17:23,20,0.1168,0.9231,0.9600,0.9600,0.2912,0.0856,0.0761,0.9317,0.9646,0.9646,38.84
2025-08-01 11:18:01,21,0.1197,0.9229,0.9599,0.9599,0.2911,0.0898,0.0750,0.9322,0.9649,0.9649,38.26
2025-08-01 11:18:39,22,0.1205,0.9232,0.9601,0.9601,0.2870,0.0905,0.0743,0.9326,0.9651,0.9651,38.19
2025-08-01 11:19:17,23,0.1214,0.9233,0.9601,0.9601,0.2863,0.0919,0.0737,0.9330,0.9653,0.9653,38.21
2025-08-01 11:19:55,24,0.1235,0.9228,0.9598,0.9598,0.2902,0.0939,0.0731,0.9334,0.9656,0.9656,38.16
2025-08-01 11:20:34,25,0.1204,0.9230,0.9599,0.9599,0.2878,0.0904,0.0726,0.9336,0.9656,0.9656,38.19
2025-08-01 11:21:12,26,0.1209,0.9229,0.9599,0.9599,0.2891,0.0907,0.0725,0.9338,0.9658,0.9658,38.20
2025-08-01 11:21:51,27,0.1223,0.9231,0.9600,0.9600,0.2862,0.0930,0.0723,0.9339,0.9658,0.9658,38.97
2025-08-01 11:22:31,28,0.1230,0.9230,0.9600,0.9600,0.2862,0.0938,0.0722,0.9339,0.9658,0.9658,39.95
2025-08-01 11:23:09,29,0.1237,0.9231,0.9600,0.9600,0.2853,0.0945,0.0722,0.9339,0.9658,0.9658,38.14
2025-08-01 11:23:47,30,0.1233,0.9230,0.9599,0.9599,0.2859,0.0944,0.0721,0.9340,0.9659,0.9659,38.61
