timestamp,epoch,val_loss,val_iou,val_f1,val_accuracy,val_dice_loss,val_focal_loss,train_loss,train_iou,train_f1,train_accuracy,epoch_time_s
2025-08-01 10:31:28,1,0.1343,0.9057,0.9505,0.9505,0.4012,0.1115,0.1793,0.8774,0.9347,0.9347,30.89
2025-08-01 10:31:59,2,0.1278,0.9070,0.9512,0.9512,0.3889,0.1009,0.1321,0.9052,0.9503,0.9503,30.24
2025-08-01 10:32:29,3,0.1236,0.9080,0.9518,0.9518,0.3788,0.1096,0.1267,0.9064,0.9509,0.9509,30.77
2025-08-01 10:33:02,4,0.1216,0.9089,0.9523,0.9523,0.3778,0.1061,0.1222,0.9078,0.9517,0.9517,32.30
2025-08-01 10:33:33,5,0.1242,0.9088,0.9522,0.9522,0.3768,0.0986,0.1175,0.9094,0.9525,0.9525,31.23
2025-08-01 10:34:04,6,0.1170,0.9123,0.9542,0.9542,0.3528,0.0917,0.1141,0.9110,0.9534,0.9534,30.96
2025-08-01 10:34:35,7,0.1202,0.9110,0.9534,0.9534,0.3463,0.3477,0.1136,0.9123,0.9542,0.9542,30.72
2025-08-01 10:35:05,8,0.1134,0.9156,0.9559,0.9559,0.3455,0.0915,0.1107,0.9143,0.9552,0.9552,30.96
2025-08-01 10:35:37,9,0.1124,0.9165,0.9564,0.9564,0.3459,0.0843,0.1059,0.9164,0.9564,0.9564,31.14
2025-08-01 10:36:07,10,0.1117,0.9168,0.9566,0.9566,0.3342,0.0778,0.1031,0.9176,0.9570,0.9570,30.69
2025-08-01 10:36:39,11,0.1137,0.9177,0.9571,0.9571,0.3234,0.2686,0.0996,0.9194,0.9580,0.9580,31.96
2025-08-01 10:37:12,12,0.1133,0.9176,0.9570,0.9570,0.3291,0.0836,0.0998,0.9199,0.9583,0.9583,32.34
2025-08-01 10:37:45,13,0.1107,0.9193,0.9579,0.9579,0.3221,0.0734,0.0968,0.9210,0.9589,0.9589,33.64
2025-08-01 10:38:18,14,0.1098,0.9203,0.9585,0.9585,0.3117,0.0732,0.0942,0.9220,0.9594,0.9594,32.73
2025-08-01 10:38:51,15,0.1120,0.9192,0.9579,0.9579,0.3236,0.0727,0.0923,0.9231,0.9600,0.9600,32.81
2025-08-01 10:39:24,16,0.1150,0.9186,0.9576,0.9576,0.3121,0.0762,0.0938,0.9227,0.9598,0.9598,33.20
2025-08-01 10:39:56,17,0.1128,0.9193,0.9580,0.9580,0.3213,0.0776,0.0916,0.9237,0.9603,0.9603,32.21
2025-08-01 10:40:28,18,0.1185,0.9216,0.9592,0.9592,0.3049,0.0854,0.0891,0.9247,0.9609,0.9609,32.06
2025-08-01 10:40:59,19,0.1183,0.9195,0.9581,0.9581,0.3099,0.0838,0.0879,0.9254,0.9612,0.9612,31.01
2025-08-01 10:41:30,20,0.1136,0.9207,0.9587,0.9587,0.3102,0.0793,0.0873,0.9258,0.9615,0.9615,30.94
2025-08-01 10:42:02,21,0.1141,0.9225,0.9597,0.9597,0.2984,0.0813,0.0830,0.9279,0.9626,0.9626,31.61
2025-08-01 10:42:33,22,0.1141,0.9224,0.9596,0.9596,0.2968,0.0809,0.0815,0.9286,0.9630,0.9630,31.64
2025-08-01 10:43:05,23,0.1159,0.9229,0.9599,0.9599,0.2936,0.0836,0.0804,0.9291,0.9632,0.9632,32.01
2025-08-01 10:43:38,24,0.1181,0.9226,0.9597,0.9597,0.2936,0.0862,0.0800,0.9293,0.9633,0.9633,32.78
2025-08-01 10:44:10,25,0.1159,0.9225,0.9597,0.9597,0.2972,0.0834,0.0794,0.9296,0.9635,0.9635,31.59
2025-08-01 10:44:42,26,0.1169,0.9226,0.9597,0.9597,0.2943,0.0847,0.0791,0.9297,0.9636,0.9636,32.47
2025-08-01 10:45:15,27,0.1164,0.9225,0.9597,0.9597,0.2934,0.0842,0.0784,0.9301,0.9638,0.9638,32.85
2025-08-01 10:45:48,28,0.1172,0.9225,0.9597,0.9597,0.2935,0.0852,0.0782,0.9302,0.9638,0.9638,33.08
2025-08-01 10:46:21,29,0.1191,0.9224,0.9597,0.9597,0.2938,0.0871,0.0782,0.9301,0.9638,0.9638,32.38
2025-08-01 10:46:53,30,0.1182,0.9227,0.9598,0.9598,0.2912,0.0864,0.0780,0.9303,0.9639,0.9639,32.62
