timestamp,epoch,val_loss,val_iou,val_f1,val_accuracy,val_dice_loss,val_focal_loss,train_loss,train_iou,train_f1,train_accuracy,epoch_time_s
2025-08-01 03:23:56,1,0.1383,0.9052,0.9502,0.9502,0.4005,0.0797,0.1630,0.8970,0.9457,0.9457,37.98
2025-08-01 03:24:33,2,0.1313,0.9081,0.9518,0.9518,0.3958,0.0813,0.1315,0.9074,0.9514,0.9514,36.65
2025-08-01 03:25:09,3,0.1202,0.9134,0.9547,0.9547,0.3631,0.0713,0.1234,0.9106,0.9532,0.9532,36.65
2025-08-01 03:25:46,4,0.1158,0.9137,0.9549,0.9549,0.3613,0.0727,0.1183,0.9135,0.9548,0.9548,36.79
2025-08-01 03:26:23,5,0.1154,0.9156,0.9559,0.9559,0.3349,0.0716,0.1145,0.9153,0.9558,0.9558,36.79
2025-08-01 03:27:00,6,0.1131,0.9179,0.9572,0.9572,0.3487,0.0659,0.1110,0.9172,0.9568,0.9568,36.79
2025-08-01 03:27:36,7,0.1171,0.9169,0.9566,0.9566,0.3575,0.0728,0.1088,0.9184,0.9575,0.9575,36.73
2025-08-01 03:28:13,8,0.1095,0.9187,0.9576,0.9576,0.3357,0.0677,0.1068,0.9193,0.9579,0.9579,36.82
2025-08-01 03:28:50,9,0.1084,0.9179,0.9572,0.9572,0.3431,0.0659,0.1049,0.9201,0.9584,0.9584,36.71
2025-08-01 03:29:27,10,0.1092,0.9214,0.9591,0.9591,0.3081,0.0704,0.1008,0.9216,0.9592,0.9592,36.85
2025-08-01 03:30:03,11,0.1087,0.9212,0.9590,0.9590,0.3155,0.0680,0.0992,0.9224,0.9597,0.9597,36.68
2025-08-01 03:30:40,12,0.1136,0.9180,0.9572,0.9572,0.3335,0.0769,0.0965,0.9235,0.9602,0.9602,36.71
2025-08-01 03:31:17,13,0.1061,0.9219,0.9594,0.9594,0.3255,0.0635,0.0957,0.9237,0.9603,0.9603,36.83
2025-08-01 03:31:54,14,0.1088,0.9236,0.9603,0.9603,0.2983,0.0729,0.0927,0.9249,0.9610,0.9610,36.79
2025-08-01 03:32:31,15,0.1093,0.9239,0.9605,0.9605,0.2998,0.0726,0.0927,0.9251,0.9611,0.9611,37.03
2025-08-01 03:33:07,16,0.1074,0.9232,0.9601,0.9601,0.3023,0.0692,0.0902,0.9260,0.9616,0.9616,36.74
2025-08-01 03:33:44,17,0.1123,0.9236,0.9603,0.9603,0.2973,0.0772,0.0873,0.9273,0.9623,0.9623,36.71
2025-08-01 03:34:21,18,0.1133,0.9244,0.9607,0.9607,0.2961,0.0786,0.0877,0.9273,0.9623,0.9623,36.86
2025-08-01 03:34:58,19,0.1111,0.9224,0.9597,0.9597,0.3038,0.0755,0.0860,0.9280,0.9626,0.9626,36.73
2025-08-01 03:35:35,20,0.1085,0.9252,0.9611,0.9611,0.2908,0.0735,0.0822,0.9297,0.9636,0.9636,36.88
2025-08-01 03:36:12,21,0.1087,0.9254,0.9613,0.9613,0.2899,0.0741,0.0806,0.9304,0.9639,0.9639,36.90
2025-08-01 03:36:48,22,0.1129,0.9255,0.9613,0.9613,0.2862,0.0795,0.0795,0.9309,0.9642,0.9642,36.91
2025-08-01 03:37:25,23,0.1117,0.9249,0.9610,0.9610,0.2927,0.0771,0.0794,0.9311,0.9643,0.9643,36.75
2025-08-01 03:38:02,24,0.1116,0.9253,0.9612,0.9612,0.2886,0.0776,0.0780,0.9313,0.9644,0.9644,36.78
2025-08-01 03:38:39,25,0.1123,0.9255,0.9613,0.9613,0.2839,0.0791,0.0774,0.9316,0.9646,0.9646,36.87
2025-08-01 03:39:16,26,0.1121,0.9254,0.9612,0.9612,0.2865,0.0785,0.0771,0.9319,0.9647,0.9647,36.74
2025-08-01 03:39:52,27,0.1121,0.9255,0.9613,0.9613,0.2864,0.0783,0.0770,0.9318,0.9647,0.9647,36.72
2025-08-01 03:40:29,28,0.1120,0.9254,0.9612,0.9612,0.2872,0.0782,0.0764,0.9321,0.9648,0.9648,36.73
2025-08-01 03:41:06,29,0.1135,0.9255,0.9613,0.9613,0.2853,0.0805,0.0764,0.9321,0.9648,0.9648,36.90
2025-08-01 03:41:43,30,0.1140,0.9256,0.9613,0.9613,0.2829,0.0812,0.0764,0.9321,0.9649,0.9649,36.91
